id,predicted_prob
23124,0.20464312
22046,0.20455486
23344,0.20455486
38951,0.2045351
16757,0.20444869
41085,0.20434135
14723,0.20429616
13547,0.20418797
40336,0.20406255
26118,0.20404774
25205,0.20404774
15480,0.20400274
14545,0.20400274
15184,0.20400274
15273,0.20400274
36482,0.20395847
35710,0.20394436
35592,0.20392667
38817,0.20386384
38962,0.20386384
39054,0.20386384
22844,0.20381463
22189,0.20381463
21865,0.20381463
22824,0.20381463
22879,0.20381463
22733,0.20381463
21620,0.20381463
21612,0.20381463
27497,0.20376818
20288,0.20373045
17052,0.20372939
16767,0.20372939
15557,0.20372939
40109,0.20372055
36474,0.20370425
35637,0.20370425
17534,0.20367363
28911,0.20359655
31006,0.20359655
29777,0.20359655
29155,0.20359655
30616,0.20359655
28980,0.20359655
29506,0.20359655
39985,0.20347406
33229,0.2034735
20746,0.20346498
19897,0.20346498
35959,0.20335686
29244,0.20329829
30200,0.20329829
12957,0.2031327
13762,0.2031327
13989,0.2031327
44897,0.2031011
34347,0.20306778
14864,0.20294043
21303,0.20293778
12954,0.20293179
19757,0.20288743
19168,0.20288743
41088,0.20288743
41030,0.20288743
19562,0.20288743
19186,0.20288743
19452,0.20288743
43141,0.20288534
37575,0.20285065
22532,0.20266882
17927,0.20259057
36736,0.20256712
34815,0.20256712
38025,0.20252123
39271,0.20252123
40741,0.20251606
40831,0.20251606
17394,0.20246188
32656,0.20237361
38664,0.20236097
36686,0.20220454
36497,0.20220454
35063,0.20220454
22898,0.2021054
22720,0.2021054
23085,0.2021054
22657,0.2021054
22476,0.2021054
22514,0.2021054
22298,0.2021054
22197,0.2021054
21698,0.2021054
26189,0.20206346
38846,0.20179716
28931,0.2017283
23633,0.20167184
23753,0.20167184
44986,0.20159175
16851,0.20146568
16726,0.20146568
35268,0.2014271
36466,0.2014271
35106,0.2014271
35102,0.20127243
13815,0.20124897
20847,0.20117824
34508,0.20114814
42196,0.20106561
21432,0.2010633
41326,0.20105219
34549,0.2010437
37902,0.20103022
40593,0.20094249
39149,0.20093599
37586,0.200905
21367,0.20085703
37601,0.20084143
26101,0.20069382
39521,0.2006836
24878,0.20065112
21373,0.20064232
21379,0.20064232
21391,0.20064232
23231,0.20059288
41304,0.20059288
18316,0.20043635
13361,0.20042898
35614,0.20028438
17462,0.20027922
37774,0.20026758
35351,0.20023221
34586,0.20023221
27236,0.2002318
38370,0.19992393
20151,0.19969322
20561,0.19969322
19124,0.19969322
21136,0.19969322
19657,0.19969322
31169,0.19968951
25595,0.19961174
25524,0.19961174
19647,0.19957139
19269,0.19957139
19526,0.19957139
20738,0.19957139
19978,0.19957139
20872,0.19957139
23610,0.19953957
34675,0.19944607
41905,0.19937497
37060,0.19918036
19140,0.1991792
17309,0.19917688
23739,0.19916175
23648,0.19916175
23523,0.19916175
23497,0.19916175
23885,0.19916175
23798,0.19916175
23716,0.19916175
23570,0.19916175
23915,0.19916175
23445,0.19916175
23643,0.19916175
24021,0.19916175
23486,0.19916175
26751,0.19910164
27410,0.19910164
24602,0.19910164
35698,0.19901404
21212,0.19901232
15793,0.19901016
33364,0.19899279
31905,0.19899279
23559,0.19898169
17917,0.19897749
32286,0.19894876
32151,0.19894876
31507,0.19894876
22473,0.19887276
22540,0.19887276
23072,0.19887276
22202,0.19887276
39748,0.19886519
41141,0.198846
36698,0.1987848
18542,0.19877966
43447,0.19871125
19702,0.19868042
34637,0.19866142
34552,0.19864294
36844,0.19864294
37861,0.1986337
39048,0.1986337
37334,0.198625
38348,0.198625
18387,0.19846186
32725,0.19839828
34777,0.19826494
34987,0.19826049
16631,0.19822676
15757,0.19822676
31646,0.19817485
14018,0.19811095
14466,0.19798334
19185,0.19797964
19974,0.19797964
25468,0.19796225
24468,0.19796225
29813,0.19792685
29744,0.19792685
29150,0.19792685
29222,0.19792685
23702,0.19787425
21004,0.19780564
32839,0.19774964
33689,0.19774964
45176,0.1976963
26833,0.19769272
27617,0.19769272
27397,0.19769272
27493,0.19769272
26074,0.19769272
13611,0.1976102
31556,0.19732913
31982,0.19732913
33313,0.19732913
31833,0.19732913
32734,0.19732913
43581,0.19732913
31704,0.19732913
33881,0.19732913
33244,0.19732913
22457,0.19719474
22745,0.19719474
25386,0.19712096
26665,0.19712096
25622,0.19712096
24922,0.19712096
26944,0.19712096
24333,0.19712096
27382,0.19712096
25157,0.19712096
27048,0.19712096
25695,0.19712096
30662,0.19711222
33312,0.1970668
32489,0.1970668
35529,0.1970465
22525,0.197016
20547,0.19698001
25147,0.19694227
24231,0.19694227
25328,0.19694227
33005,0.19689065
32840,0.19689065
38488,0.19686115
37524,0.19685845
34754,0.19665875
35856,0.19665875
36192,0.19665875
35303,0.19665875
34632,0.19665875
36796,0.19665875
32396,0.19665499
32865,0.19655997
32872,0.19655997
32467,0.19655997
39266,0.1964396
39282,0.1964396
38713,0.1964396
35880,0.19636534
23263,0.1962599
16051,0.19619602
27116,0.1961904
39173,0.1961397
12817,0.19613642
36419,0.19613497
39206,0.196112
43632,0.19592912
31162,0.19588488
32651,0.19578357
32847,0.19578357
32570,0.19578357
32812,0.19578357
31468,0.19578357
33389,0.19578357
31618,0.19578357
32780,0.19578357
33092,0.19578357
32528,0.19578357
32017,0.19578357
32577,0.19578357
22343,0.1957171
26882,0.1956793
39395,0.19567032
21464,0.19566561
27529,0.19562575
26548,0.19562575
24710,0.19562575
27150,0.19562575
27509,0.19562575
39284,0.19558375
19591,0.19557254
16703,0.1955333
41521,0.19550136
37898,0.19545777
24037,0.19540778
37000,0.19534433
31605,0.1952837
34082,0.1952837
31969,0.1952837
34122,0.1952837
31698,0.19521154
13201,0.19512431
25940,0.19507715
26491,0.19507715
36611,0.19506705
12811,0.19502488
32455,0.19499916
25538,0.19496328
27224,0.19496328
24198,0.19496328
24850,0.19496328
27430,0.19489989
27220,0.19489989
25231,0.19489989
33008,0.19467318
35235,0.19466305
12675,0.1945391
20218,0.19439249
19228,0.19439249
26906,0.1943139
24706,0.1943139
23493,0.19430518
23684,0.19430518
23614,0.19430518
37955,0.19419797
19184,0.19417717
19079,0.19417717
20731,0.19417717
20412,0.19411321
19314,0.19399396
19592,0.19399396
39166,0.1939369
21746,0.19388786
39157,0.19385836
26888,0.19376813
27555,0.19376813
36326,0.19362979
25686,0.19359174
19717,0.19352676
20593,0.19352676
36186,0.19346528
34673,0.19346528
13370,0.19344865
21301,0.19344676
37556,0.19340135
38539,0.19340135
38253,0.1932825
37687,0.1932825
22119,0.19326319
22106,0.19326319
22436,0.19326319
22026,0.19326319
27370,0.19322327
33200,0.1931828
18867,0.19315232
38442,0.19306658
39131,0.19306658
33828,0.19301015
38478,0.19293122
38972,0.19281937
33851,0.19280013
39078,0.19265468
36204,0.19251142
13259,0.19249418
18701,0.1924696
19653,0.1924657
20235,0.1924657
19658,0.1924657
25961,0.19240382
30665,0.19240084
20063,0.19234723
44017,0.19232999
17548,0.19229273
36384,0.1922657
14941,0.19217218
37639,0.19210675
39144,0.19200656
23140,0.19200082
23868,0.19187179
23512,0.19187179
38261,0.19185431
21239,0.19180354
17485,0.1917967
42072,0.19179629
44550,0.19179192
29412,0.19177629
29045,0.19166386
18632,0.1915672
28821,0.19144711
19942,0.19143468
19726,0.19143468
19547,0.19143468
20173,0.19143468
20097,0.19143468
20467,0.19143468
21005,0.19143468
20742,0.19143468
21181,0.19143468
20947,0.19143468
20413,0.19143468
20725,0.19143468
19279,0.19143468
19091,0.19143468
19439,0.19143468
19512,0.19143468
19407,0.19143468
21193,0.19143468
19171,0.19143468
19384,0.19143468
18981,0.19122504
19956,0.19122504
35658,0.1911562
34603,0.1911562
35540,0.19110714
37290,0.19107953
27416,0.19105172
37128,0.19104537
34191,0.19102201
19686,0.19099656
20880,0.19099656
18519,0.1907564
13860,0.1904449
12824,0.1904449
12825,0.1904449
38882,0.19038925
26481,0.1903233
44568,0.19028312
13329,0.19016238
30761,0.19005348
37896,0.18998876
43836,0.18997864
32910,0.18996704
32947,0.18996704
38414,0.18983917
34789,0.18983555
35874,0.18983555
25559,0.18982843
28882,0.18980889
41572,0.18976583
37096,0.18972826
21095,0.18969016
13083,0.1896413
14707,0.18963255
14435,0.18963255
16684,0.18959193
12757,0.18921874
22522,0.18917373
17412,0.18915309
17857,0.18915309
14640,0.1889959
17297,0.18899466
17204,0.18899466
15710,0.18899466
17076,0.18899466
16899,0.18898559
20829,0.18892565
20192,0.18892565
24085,0.18874198
35232,0.18853165
22039,0.18851659
22334,0.18851659
22339,0.18851659
33451,0.18851112
33928,0.18850398
31893,0.18850398
33441,0.18850398
31688,0.18850398
33549,0.18850398
32796,0.18850398
32367,0.18850398
24787,0.18849424
18461,0.188432
25115,0.1883153
33994,0.18823698
21271,0.1881483
21245,0.1881483
32557,0.18813403
18935,0.18804763
18908,0.18804763
18877,0.18804763
18868,0.18804763
24544,0.18795243
32779,0.18790999
22254,0.18786617
28695,0.18786247
23519,0.18780494
19320,0.18775046
38343,0.18773933
16336,0.18768245
33006,0.1874969
24741,0.1873176
29772,0.1873114
36321,0.18723723
23816,0.18715145
20055,0.18710262
21194,0.18710262
42781,0.18690053
37339,0.1868906
17862,0.18681943
22441,0.1867828
23382,0.1867828
22079,0.1867828
21853,0.1867828
22284,0.1867828
22901,0.1867828
22995,0.1867828
22045,0.1867828
21856,0.1867828
22630,0.1867828
21986,0.1867828
30613,0.18676318
28974,0.18676318
29235,0.18676318
38879,0.1866572
44841,0.18654588
21223,0.1865397
21395,0.1865397
34955,0.18651713
12667,0.18648286
40833,0.18646607
28324,0.18638575
28757,0.18638575
28397,0.18638575
28276,0.18638575
22667,0.18621424
21864,0.18621424
13594,0.18616347
34324,0.18608545
17825,0.18605994
20772,0.1860318
35325,0.18585408
23111,0.18583725
19057,0.18575121
18828,0.18575121
40884,0.18575121
24898,0.18573332
30987,0.18566604
23687,0.18557857
33951,0.1854891
33143,0.18544047
23822,0.18542737
23870,0.18542737
31147,0.18538673
39527,0.18537617
19072,0.18532659
29827,0.18521982
42831,0.18521982
29604,0.18521982
30450,0.18521982
30625,0.18521982
44322,0.18510093
21564,0.1850913
24491,0.18502547
24988,0.18502547
21719,0.18498485
38526,0.18498343
30453,0.18487181
27728,0.18483943
30075,0.18480206
30145,0.18480206
29281,0.18480206
40549,0.18461859
12890,0.18458325
17452,0.18452692
13824,0.18447533
15333,0.18447533
20838,0.18443719
31991,0.1843558
17247,0.18427977
38498,0.18426083
15835,0.18425922
35435,0.18424663
35751,0.18424663
23118,0.18424392
44402,0.18421432
29309,0.18420663
26594,0.18418865
24235,0.18397225
16060,0.18384999
23500,0.18383986
19555,0.18379831
44443,0.18379831
18970,0.18379831
21993,0.18367776
28640,0.18362404
27909,0.18362404
25046,0.18355776
43788,0.18353333
29960,0.18347366
30289,0.18347366
30246,0.18347366
20613,0.18342106
19859,0.18342106
19122,0.18342106
21109,0.18342106
19794,0.18342106
19615,0.18342106
19148,0.18342106
20923,0.18342106
13337,0.1833436
30174,0.18327124
29409,0.18327124
30398,0.18327124
28932,0.18320256
29117,0.18320256
30429,0.18320256
29231,0.18320256
24471,0.18320058
32959,0.1831579
31750,0.1831579
33614,0.1831579
33336,0.1831579
32391,0.1831579
34083,0.1831579
33665,0.1831579
32975,0.1831579
33634,0.1831579
31604,0.1831579
31721,0.1831579
28380,0.18310146
40797,0.18309064
30935,0.18307349
27094,0.18306072
27059,0.18306072
38120,0.1830347
15164,0.18297078
13247,0.18292074
15766,0.18287486
41142,0.18285242
29059,0.1828352
39154,0.182761
32030,0.18273129
23419,0.18271539
21982,0.18271539
21628,0.18271539
35918,0.18266706
34741,0.18255559
36051,0.18255559
32521,0.18245053
21342,0.1824388
23791,0.1824388
33556,0.18239023
27420,0.18228565
34830,0.18228121
19738,0.18227397
41071,0.18227397
19092,0.18227397
19382,0.18227397
12933,0.1822373
21754,0.18215945
21695,0.18215945
23045,0.18215945
43059,0.18211602
33727,0.18193439
36313,0.18192491
31170,0.18191476
36222,0.18189384
26013,0.18184452
19458,0.18163078
24973,0.18162279
21998,0.18162031
41173,0.18162031
22140,0.18162031
21507,0.18162031
33386,0.18161741
36082,0.18159159
39339,0.18154244
12897,0.181521
32673,0.18151629
32306,0.18151629
33230,0.18151629
32212,0.18151629
32649,0.18151629
33120,0.18151629
23537,0.18150125
23662,0.18150125
29230,0.1814552
27506,0.18144254
25369,0.18144254
28335,0.18143958
23894,0.18138286
28137,0.1813825
31845,0.18133329
7602,0.18128924
29624,0.1812705
30064,0.1812705
31026,0.1812705
18191,0.18126535
30156,0.18123806
19442,0.1811649
19507,0.1811649
20451,0.1811649
44366,0.1811649
15794,0.18097322
21341,0.18093573
22031,0.18092322
21702,0.18092322
22920,0.18092322
23896,0.18083008
23543,0.18083008
16450,0.18078049
16510,0.18078049
38616,0.18075797
14496,0.18070848
33068,0.18063909
26227,0.18060434
19607,0.18051973
20768,0.18051973
20696,0.1804163
20941,0.1804163
21280,0.18037304
26456,0.18033926
41083,0.18028167
21111,0.1802042
15951,0.1801746
35690,0.18013597
36533,0.18013597
22095,0.18011004
21855,0.18011004
23056,0.18011004
22461,0.18011004
21581,0.18011004
23256,0.18011004
22403,0.18011004
22164,0.18011004
21768,0.18011004
21666,0.18011004
22236,0.18011004
21665,0.18011004
22261,0.18011004
22405,0.18011004
22269,0.18011004
22761,0.18011004
22149,0.18011004
23060,0.18011004
22375,0.18011004
27230,0.18010606
25847,0.18005376
24723,0.1800507
27029,0.1800507
25482,0.1800507
24617,0.18001586
43118,0.17992556
21862,0.17991753
21583,0.17991753
22991,0.17991753
22827,0.17991753
24015,0.17986812
30868,0.1798075
25549,0.1798001
26470,0.1798001
25680,0.17974353
15353,0.17972726
14561,0.17971143
42769,0.17959258
21469,0.17954855
16871,0.1795152
32036,0.17950682
37014,0.1794948
22255,0.17949317
29899,0.17945503
30340,0.17945503
31668,0.17944106
14447,0.17939106
29406,0.17935848
30252,0.17932528
40832,0.1793169
34938,0.17929263
36710,0.17929263
28253,0.17929095
27738,0.17929095
20078,0.17917335
20378,0.17917335
28371,0.17912482
28449,0.17912482
23528,0.1790495
37784,0.17901678
40814,0.17895637
22975,0.17894247
20438,0.1789246
20164,0.1789246
18874,0.1789246
20147,0.1789246
21072,0.1789246
19548,0.17890137
20732,0.17890137
19903,0.17885925
19435,0.17885925
21139,0.17885925
20676,0.17885925
23806,0.17879236
23548,0.17879236
23549,0.17879236
13887,0.17874324
24570,0.17872642
21537,0.17858179
21096,0.17856337
19197,0.17856337
44075,0.17850235
38747,0.1784683
21637,0.17826924
14491,0.17826691
13688,0.17814338
23233,0.17813627
38095,0.17811404
33599,0.17809834
33196,0.17809834
33673,0.17809834
31782,0.17809834
31603,0.17809834
30568,0.17804804
27097,0.17803548
13793,0.17779762
20908,0.1777879
25173,0.1777244
35984,0.1776936
35505,0.1776936
35515,0.17764571
19593,0.17762467
41320,0.1775861
13366,0.17752104
14052,0.17752104
13747,0.17752104
13866,0.17752104
13452,0.17752104
15011,0.17752104
13752,0.17752104
13376,0.17752104
30520,0.17750658
21859,0.17750458
23119,0.17750458
22691,0.17750458
36740,0.17748132
25528,0.17739627
25552,0.17739627
27516,0.17736255
35095,0.17731327
36516,0.17731327
36464,0.17731327
36448,0.17726491
21586,0.17723417
34555,0.17721978
23762,0.17720447
23327,0.17719121
13120,0.17711705
12940,0.17711705
20631,0.17707302
20191,0.17707302
37755,0.17702861
14073,0.1770175
23484,0.17698015
12839,0.17696927
13819,0.17686036
13156,0.17686036
14479,0.17686036
23785,0.17682989
17140,0.17682798
26873,0.17681567
40599,0.17659181
30295,0.17650701
13715,0.17644107
44213,0.17644107
21013,0.17643584
22813,0.176434
22939,0.176434
22878,0.176434
22787,0.176434
22487,0.176434
22323,0.176434
22675,0.176434
21964,0.176434
21801,0.176434
40646,0.17643315
33140,0.17642136
26205,0.17639133
25039,0.17639133
29436,0.17626561
29254,0.17626561
30003,0.17626561
22448,0.17621747
21752,0.17621747
21611,0.17621747
23081,0.17621747
16787,0.17619793
16405,0.17619793
15311,0.17609924
16020,0.17609924
19988,0.17607906
27744,0.1760456
26170,0.17597826
21492,0.17597392
22953,0.17596725
21885,0.17596725
21642,0.17596725
15750,0.17593543
37074,0.17593251
42195,0.17588022
42179,0.17588022
35650,0.17587636
36110,0.17587636
22224,0.17575254
22654,0.17575254
22738,0.17575254
36929,0.17574859
36265,0.17572719
35467,0.17571272
34450,0.17571272
36335,0.1755605
29507,0.17555209
44124,0.17543897
22769,0.17542742
22794,0.17542742
21422,0.17538404
21344,0.17538404
25278,0.17536624
24701,0.17536624
24463,0.17536624
27564,0.17536624
25185,0.17536624
18587,0.17535424
21220,0.17532493
26830,0.1752724
24632,0.1752724
24374,0.1752724
16433,0.17527148
20539,0.17524472
19946,0.17524472
27252,0.17516975
37684,0.17515415
23421,0.17509763
22731,0.17509763
21860,0.17509763
22128,0.17509763
21001,0.17508548
21924,0.17495763
22846,0.17495763
22683,0.17495763
21959,0.17495763
22931,0.17495763
22194,0.17495763
23030,0.17495763
34251,0.17485362
35961,0.17485362
29008,0.17480247
33147,0.17477639
20050,0.17475875
29526,0.17474364
14724,0.17472756
22535,0.17467467
21988,0.17467467
22829,0.17467467
35101,0.17462227
23192,0.17460753
23299,0.17460753
23287,0.17460753
34911,0.17454068
18217,0.17453279
18415,0.17449516
22360,0.17444703
22826,0.17444703
23066,0.17444703
13527,0.17442355
36078,0.17440188
24011,0.17435537
23754,0.1743406
23526,0.1743406
18193,0.1742398
23029,0.17423098
21644,0.17422716
22280,0.17414904
41322,0.17414413
23734,0.17405985
34420,0.17386003
36424,0.1738597
42253,0.17382371
34506,0.1738166
22498,0.1738164
29833,0.17381203
23866,0.17380884
21251,0.1738025
23206,0.17355074
23381,0.17355074
15283,0.1735404
36889,0.1735162
22017,0.1734377
21748,0.1734377
21984,0.1734377
21667,0.1734377
21478,0.1734377
22780,0.1734377
22072,0.1734377
21572,0.1734377
23114,0.1734377
23058,0.1734377
22805,0.1734377
23152,0.1734377
22893,0.1734377
21322,0.17339422
13701,0.17335175
16341,0.17335175
26015,0.17332675
24017,0.1733216
23589,0.1733216
23441,0.1733216
23845,0.1733216
36200,0.17329547
35391,0.17329547
36461,0.17329547
15032,0.17328073
13634,0.17328073
15257,0.17328073
31168,0.173269
40659,0.17325212
36520,0.17324921
36680,0.17320351
13769,0.17307469
16886,0.17307469
13964,0.17307469
36788,0.17304975
23302,0.17304488
13629,0.17303981
39138,0.17289567
22905,0.17289388
22012,0.17289388
35152,0.17289382
23458,0.17287809
41358,0.17287809
23372,0.17287809
37815,0.17287406
21442,0.17285006
17041,0.17283097
16824,0.17282476
36028,0.17278203
15132,0.1727648
29012,0.17273484
12642,0.17268343
35916,0.17256926
34814,0.17253506
22252,0.17247516
23070,0.17247516
28502,0.17234987
17767,0.17233413
21938,0.1723043
13514,0.17229916
23575,0.17227095
23475,0.17227095
34787,0.17221758
23310,0.17218554
16112,0.17216465
24948,0.17215434
23385,0.17209345
20762,0.17207353
20207,0.17207353
36011,0.17201476
17312,0.17198865
17167,0.17198865
15973,0.17198263
33600,0.17196356
32392,0.17195821
43718,0.1719493
19268,0.17184184
23998,0.17181946
23632,0.17181946
23743,0.17181946
30492,0.17176594
38233,0.17174245
25098,0.17166078
21797,0.17156166
13548,0.17148602
27332,0.17139924
25516,0.17139924
25825,0.17139924
15189,0.17139614
35089,0.17135406
13673,0.17135122
30448,0.17134753
44588,0.17132543
18489,0.17131285
24141,0.17130768
15364,0.17125197
30815,0.1712002
30924,0.1712002
23600,0.17114945
13755,0.17109512
23482,0.17108408
27096,0.17101203
23162,0.17097232
23962,0.17091377
19066,0.17091042
24508,0.17089514
35139,0.17085359
23821,0.1708222
23463,0.1708222
23675,0.1708222
23491,0.1708222
24014,0.1708222
23726,0.1708222
23729,0.1708222
36429,0.17081173
35812,0.17081173
33678,0.17080958
28779,0.17073353
27940,0.17073353
28334,0.17073353
44284,0.17065322
42770,0.17053534
21026,0.17042978
13950,0.17039797
13502,0.17039797
18343,0.17032272
12576,0.17032097
37879,0.17017426
28548,0.17012696
22205,0.17005885
22768,0.17005885
23108,0.17005885
22785,0.17005885
23033,0.17005885
24419,0.16990978
25321,0.16990477
44166,0.16986093
24227,0.16985202
15434,0.16983701
26529,0.1698147
16205,0.16981001
28627,0.16979532
26823,0.16967045
27006,0.16966037
10711,0.16965091
38467,0.16964808
24798,0.16961123
40690,0.16957839
17212,0.16957833
24384,0.16956581
24500,0.16956581
24413,0.16956581
24745,0.16946372
27202,0.16946372
26208,0.16937624
29771,0.16932262
30034,0.16922365
30507,0.1691926
30373,0.1691926
12459,0.16915633
30283,0.16915162
16611,0.16911703
16612,0.16911703
16015,0.16911703
16779,0.16911703
21498,0.16908555
22714,0.16908555
23485,0.16892925
23681,0.16892925
18564,0.16891481
13034,0.16886884
23167,0.1687417
25752,0.1687383
15396,0.16865791
21575,0.1685728
22795,0.1685728
22668,0.1685728
22914,0.1685728
21535,0.1685728
21514,0.1685728
22877,0.1685728
22736,0.1685728
23078,0.1685728
15521,0.16853702
15199,0.16850977
44605,0.16846673
20110,0.16828705
20157,0.16828705
20027,0.16828705
27965,0.16819312
28122,0.16818552
21360,0.1681558
13316,0.16813074
16439,0.16802865
15512,0.16798982
12590,0.16782592
12501,0.16772446
19663,0.16771407
28030,0.16769294
16466,0.1676686
16861,0.1676686
30624,0.16765338
25266,0.16758546
26048,0.16758546
23557,0.1674902
23596,0.1674902
23797,0.1674902
34835,0.16746345
28619,0.16741726
20781,0.16741033
20694,0.16741033
20724,0.16741033
21189,0.16741033
28047,0.1673014
26468,0.16726145
27274,0.16726145
23320,0.1672586
23283,0.1672586
23312,0.1672586
16226,0.16702488
22724,0.16696264
27691,0.16691771
30241,0.16680367
38901,0.16675451
25597,0.16670129
25602,0.16670129
16371,0.16653718
28098,0.16653359
21882,0.16643462
24359,0.16641356
34691,0.1663012
8969,0.16629186
43985,0.16629186
17822,0.16626957
25022,0.16620962
20114,0.16617563
13068,0.16615494
36945,0.16590436
10679,0.16582407
11296,0.16582407
16848,0.16562435
16911,0.16549456
21431,0.16545522
21258,0.16545522
11024,0.16536538
36022,0.16534385
38601,0.1652452
12640,0.16517717
34720,0.1651454
34662,0.16507486
34677,0.1650525
26771,0.16498964
22456,0.16498338
21573,0.16498338
23740,0.16497113
35927,0.16491926
19637,0.16471116
21070,0.16471116
43121,0.16468564
41078,0.16464932
42660,0.16451603
30513,0.1644616
26601,0.16441953
16511,0.1643902
16134,0.1643902
35789,0.16435039
17778,0.16434461
12690,0.16428651
28473,0.16426438
35519,0.16421425
30080,0.16421147
30764,0.16421147
27963,0.16413644
21710,0.1641094
36197,0.16391829
23513,0.16390379
16943,0.16385919
23872,0.16375425
23935,0.16375425
27599,0.16373557
27637,0.16373557
35815,0.16373368
10222,0.16373336
26899,0.16372852
25335,0.16372852
26849,0.16372852
33603,0.16372478
20265,0.16345918
28507,0.16345555
21386,0.16336288
36677,0.16331151
13224,0.1632937
16526,0.1632696
20160,0.16326267
20060,0.16326267
20621,0.16326267
13787,0.16322428
13920,0.16322428
18464,0.16316466
12732,0.16304699
14492,0.16304699
14203,0.16304699
14510,0.16304699
25630,0.16303307
13515,0.16302073
14099,0.16295825
42514,0.16292164
22443,0.16288112
24410,0.16282809
26801,0.16280912
35517,0.16279554
21295,0.16278142
21278,0.16278142
17490,0.1627758
35079,0.16269323
25459,0.1626461
9616,0.16262743
24942,0.1624792
18688,0.16234407
8256,0.16222356
41643,0.1622022
23983,0.16218047
34415,0.16217402
28868,0.16216835
32042,0.1621463
9607,0.16207461
20188,0.16201952
20933,0.16201952
20560,0.16201308
31649,0.16200021
15336,0.16198674
12863,0.16187067
17136,0.1618386
13816,0.16183673
15177,0.16183673
13820,0.16183673
13434,0.16183673
13777,0.16183673
17424,0.16181053
15997,0.16181053
16168,0.16181053
15911,0.16181053
28735,0.16178259
23992,0.16176805
23830,0.16166465
36713,0.16165648
25565,0.16164681
19741,0.16162853
31632,0.16155784
32783,0.16155784
31575,0.16155784
31895,0.16155784
32697,0.16155784
32554,0.16155784
31620,0.16155784
32285,0.16155784
31726,0.16155784
33271,0.16155784
31711,0.16155784
22015,0.16152298
14150,0.16146125
28072,0.16142611
17115,0.16139536
22024,0.16137458
12991,0.16136436
35137,0.16129585
34774,0.16129585
20437,0.16129556
27047,0.16128929
17104,0.1612711
21452,0.16125198
33256,0.16114026
31517,0.16114026
32814,0.16114026
33454,0.16114026
32770,0.16114026
31670,0.16114026
32985,0.16114026
32405,0.16114026
31951,0.16114026
34144,0.16114026
31697,0.16112044
13165,0.16090856
12777,0.16090856
12796,0.16090856
22126,0.16078298
21635,0.16078298
22328,0.16078298
21844,0.16078298
21631,0.16078298
41125,0.16078298
22799,0.16073635
8764,0.16070068
32768,0.1606483
15314,0.1606077
16043,0.1606077
15975,0.1606077
16690,0.1606077
16942,0.1606077
14849,0.16026764
14611,0.16026764
13426,0.16026764
14798,0.16026764
13383,0.16026764
13269,0.16026764
13976,0.16026764
13384,0.16026764
13219,0.16026764
24397,0.16026358
17214,0.16023453
18797,0.16023453
17387,0.16023453
18340,0.16023453
17192,0.16023453
18769,0.16023453
26969,0.16022748
22181,0.16017914
21892,0.16017914
36025,0.16011168
14068,0.16008583
14806,0.16008583
12935,0.16008583
14897,0.16008583
14365,0.16008583
14501,0.16008583
14872,0.16008583
14571,0.16008583
13857,0.16002412
13817,0.16002412
14900,0.16002412
14792,0.16002412
28739,0.1600162
28803,0.1600162
29703,0.15999809
32542,0.15993048
35889,0.1598931
34917,0.15980747
16961,0.1598036
15834,0.1598036
17033,0.15973432
37215,0.15971878
37302,0.15971878
23944,0.15956168
36432,0.15948988
44706,0.15947232
29932,0.1594307
17333,0.15924259
14747,0.1591844
13798,0.15917015
14097,0.15908553
14067,0.15908553
14231,0.15908553
15262,0.15908553
15226,0.15908553
14420,0.15908553
14158,0.15908553
14171,0.15908553
14752,0.15908553
14267,0.15908553
14518,0.15908553
13763,0.15908553
14517,0.15908553
16253,0.15904826
15767,0.15904826
16571,0.15904826
39296,0.15895464
13766,0.15888818
17223,0.15886757
17123,0.15886757
18116,0.15886757
16857,0.15886757
26682,0.15886529
15313,0.15880623
16398,0.15880623
21496,0.15859689
21604,0.15859355
23100,0.15859355
14164,0.15855944
22773,0.15843067
22646,0.15843067
44603,0.15839632
17101,0.15833893
15193,0.15828912
21490,0.15828252
19365,0.1582584
28477,0.15797944
18075,0.15789428
17318,0.15787345
16617,0.15787345
17298,0.15787345
16352,0.15787345
15859,0.15787345
16982,0.15787345
15323,0.15787345
18109,0.15787345
18206,0.15787345
17644,0.15787345
44595,0.15787269
26673,0.15768985
41640,0.15767895
16933,0.15767732
16046,0.15767732
41312,0.15754853
29637,0.15753208
29440,0.15753208
30852,0.15753208
29672,0.15753208
29346,0.15753208
30151,0.15753208
17523,0.15738091
25243,0.15736571
27742,0.15731211
29275,0.15719981
29306,0.15719981
17087,0.15719135
21315,0.15717398
13415,0.1570945
17959,0.15708198
16019,0.15708198
17994,0.15708198
17329,0.15708198
16102,0.15708198
16748,0.15708198
22883,0.15702699
22102,0.15702699
22586,0.15702699
13093,0.15698932
13741,0.15698932
13509,0.15698932
13529,0.15698932
13520,0.15698932
30138,0.15698479
30229,0.15698479
33301,0.15697066
44659,0.15678199
24269,0.15673378
15481,0.15672919
15569,0.15672919
16065,0.15672919
22016,0.15672503
22385,0.15672503
22279,0.15672503
8805,0.15672196
15509,0.1566941
38244,0.15647113
13268,0.15638882
28848,0.15638293
13551,0.15631033
14588,0.15629052
44924,0.15627232
8870,0.15623586
31583,0.15614359
13390,0.15604162
25566,0.15597963
16764,0.15595925
21117,0.15588371
17561,0.15584555
15870,0.15584555
